mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__max_depth,param_classifier__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.16327667236328125,0.00955898436681622,0.018077898025512695,0.00042942487292182643,10,100,"{'classifier__max_depth': 10, 'classifier__n_estimators': 100}",0.978021978021978,0.945054945054945,0.978021978021978,0.9560439560439561,0.9340659340659341,0.9582417582417582,0.017582417582417565,7
0.3151331901550293,0.015813482039449236,0.03446903228759766,0.0006633222835543593,10,200,"{'classifier__max_depth': 10, 'classifier__n_estimators': 200}",0.978021978021978,0.945054945054945,0.978021978021978,0.9560439560439561,0.9560439560439561,0.9626373626373625,0.013186813186813171,1
0.4651025772094727,0.007274412140768562,0.04993371963500977,0.00145611290253709,10,300,"{'classifier__max_depth': 10, 'classifier__n_estimators': 300}",0.978021978021978,0.9560439560439561,0.978021978021978,0.9560439560439561,0.945054945054945,0.9626373626373625,0.013186813186813171,1
0.16514806747436522,0.017455456633608955,0.019695281982421875,0.0023394305114114748,20,100,"{'classifier__max_depth': 20, 'classifier__n_estimators': 100}",0.978021978021978,0.945054945054945,0.978021978021978,0.9560439560439561,0.9340659340659341,0.9582417582417582,0.017582417582417565,7
0.3341489791870117,0.04308773130625386,0.03535170555114746,0.0022959416398492197,20,200,"{'classifier__max_depth': 20, 'classifier__n_estimators': 200}",0.978021978021978,0.945054945054945,0.978021978021978,0.9560439560439561,0.9560439560439561,0.9626373626373625,0.013186813186813171,1
0.4587064266204834,0.011863445578625563,0.051655149459838866,0.004689773277685476,20,300,"{'classifier__max_depth': 20, 'classifier__n_estimators': 300}",0.978021978021978,0.9560439560439561,0.978021978021978,0.9560439560439561,0.945054945054945,0.9626373626373625,0.013186813186813171,1
0.15974860191345214,0.007486588840651995,0.01856198310852051,0.0008794652564118023,,100,"{'classifier__max_depth': None, 'classifier__n_estimators': 100}",0.978021978021978,0.945054945054945,0.978021978021978,0.9560439560439561,0.9340659340659341,0.9582417582417582,0.017582417582417565,7
0.30584468841552737,0.0113457583757005,0.0334373950958252,0.000527625639811464,,200,"{'classifier__max_depth': None, 'classifier__n_estimators': 200}",0.978021978021978,0.945054945054945,0.978021978021978,0.9560439560439561,0.9560439560439561,0.9626373626373625,0.013186813186813171,1
0.46686482429504395,0.013812897198068599,0.04926013946533203,0.0010194748779410734,,300,"{'classifier__max_depth': None, 'classifier__n_estimators': 300}",0.978021978021978,0.9560439560439561,0.978021978021978,0.9560439560439561,0.945054945054945,0.9626373626373625,0.013186813186813171,1
