mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__n_neighbors,param_classifier__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.001932239532470703,0.001109269752401901,0.051615428924560544,0.09042182362442096,3,uniform,"{'classifier__n_neighbors': 3, 'classifier__weights': 'uniform'}",0.9560439560439561,0.945054945054945,1.0,0.978021978021978,0.9230769230769231,0.9604395604395604,0.02655614499691113,3
0.0014171123504638672,0.00045690218009308473,0.0068966388702392575,0.0010664555052239465,3,distance,"{'classifier__n_neighbors': 3, 'classifier__weights': 'distance'}",0.9560439560439561,0.945054945054945,1.0,0.978021978021978,0.9230769230769231,0.9604395604395604,0.02655614499691113,3
0.001359701156616211,0.000609605023428452,0.006029176712036133,0.0006993594794542048,5,uniform,"{'classifier__n_neighbors': 5, 'classifier__weights': 'uniform'}",0.967032967032967,0.9560439560439561,0.989010989010989,0.967032967032967,0.9230769230769231,0.9604395604395606,0.02153397576073123,1
0.0019947052001953124,0.0006235635562187838,0.006645965576171875,0.0009632299015355118,5,distance,"{'classifier__n_neighbors': 5, 'classifier__weights': 'distance'}",0.967032967032967,0.9560439560439561,0.989010989010989,0.967032967032967,0.9230769230769231,0.9604395604395606,0.02153397576073123,1
0.001255178451538086,0.0004554894349545327,0.006086874008178711,0.0011347765781886579,7,uniform,"{'classifier__n_neighbors': 7, 'classifier__weights': 'uniform'}",0.945054945054945,0.9560439560439561,1.0,0.9560439560439561,0.9230769230769231,0.956043956043956,0.025058800551629394,6
0.0015511512756347656,0.0004691361357127599,0.006270694732666016,0.0003853424720186927,7,distance,"{'classifier__n_neighbors': 7, 'classifier__weights': 'distance'}",0.945054945054945,0.9560439560439561,1.0,0.967032967032967,0.9230769230769231,0.9582417582417582,0.025441399786352133,5
0.0014456748962402345,0.0004433929384556755,0.0066677570343017575,0.0011072645455967964,9,uniform,"{'classifier__n_neighbors': 9, 'classifier__weights': 'uniform'}",0.945054945054945,0.945054945054945,0.989010989010989,0.9560439560439561,0.9230769230769231,0.9516483516483516,0.02153397576073124,7
0.002070045471191406,7.819760127769614e-05,0.00685586929321289,0.0006393938703183467,9,distance,"{'classifier__n_neighbors': 9, 'classifier__weights': 'distance'}",0.945054945054945,0.945054945054945,0.989010989010989,0.9560439560439561,0.9230769230769231,0.9516483516483516,0.02153397576073124,7
