mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__n_neighbors,param_classifier__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.002462148666381836,0.0009496521651410386,0.04931206703186035,0.08593796785052682,3,uniform,"{'classifier__n_neighbors': 3, 'classifier__weights': 'uniform'}",0.9560439560439561,0.945054945054945,1.0,0.978021978021978,0.9230769230769231,0.9604395604395604,0.02655614499691113,3
0.0020720958709716797,0.00010618029706470983,0.007279253005981446,0.0009400045429620446,3,distance,"{'classifier__n_neighbors': 3, 'classifier__weights': 'distance'}",0.9560439560439561,0.945054945054945,1.0,0.978021978021978,0.9230769230769231,0.9604395604395604,0.02655614499691113,3
0.0020780563354492188,6.507036640517608e-05,0.006939220428466797,0.0005470430915290161,5,uniform,"{'classifier__n_neighbors': 5, 'classifier__weights': 'uniform'}",0.967032967032967,0.9560439560439561,0.989010989010989,0.967032967032967,0.9230769230769231,0.9604395604395606,0.02153397576073123,1
0.0016690731048583985,0.000493357661769937,0.006921100616455078,0.0008115785858727293,5,distance,"{'classifier__n_neighbors': 5, 'classifier__weights': 'distance'}",0.967032967032967,0.9560439560439561,0.989010989010989,0.967032967032967,0.9230769230769231,0.9604395604395606,0.02153397576073123,1
0.001461362838745117,0.00045717744742116556,0.006365442276000976,0.0007104783185600458,7,uniform,"{'classifier__n_neighbors': 7, 'classifier__weights': 'uniform'}",0.945054945054945,0.9560439560439561,1.0,0.9560439560439561,0.9230769230769231,0.956043956043956,0.025058800551629394,6
0.0015608787536621094,0.0009594928909035388,0.006763601303100586,0.0008550041364915942,7,distance,"{'classifier__n_neighbors': 7, 'classifier__weights': 'distance'}",0.945054945054945,0.9560439560439561,1.0,0.967032967032967,0.9230769230769231,0.9582417582417582,0.025441399786352133,5
0.0018031597137451172,0.0003666655443196918,0.006207513809204102,0.0008028249296918496,9,uniform,"{'classifier__n_neighbors': 9, 'classifier__weights': 'uniform'}",0.945054945054945,0.945054945054945,0.989010989010989,0.9560439560439561,0.9230769230769231,0.9516483516483516,0.02153397576073124,7
0.001666116714477539,0.00045639666949466904,0.00664830207824707,0.0008033407372348229,9,distance,"{'classifier__n_neighbors': 9, 'classifier__weights': 'distance'}",0.945054945054945,0.945054945054945,0.989010989010989,0.9560439560439561,0.9230769230769231,0.9516483516483516,0.02153397576073124,7
